customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroups,IsMonthly,IsSingle,TotalServices,AvgMonthlyCharge,ChargeDiff
CUST03220,Male,0,1,0,41.0,1,Yes,Fiber optic,1,0,0,0,0,0,Monthly,1,Credit card (automatic),27.12,1111.92,Yes,2-4,1,0,1,27.12,0.0
CUST03221,Female,0,0,0,24.0,1,Yes,Fiber optic,1,1,0,0,0,0,Monthly,0,Credit card (automatic),94.71,2273.04,Yes,1-2,1,0,2,94.71,0.0
CUST03222,Male,0,1,0,13.0,1,Yes,Fiber optic,0,0,0,0,1,0,One year,0,Electronic check,47.97,623.61,No,1-2,0,0,1,47.97,0.0
CUST03223,Male,0,0,0,25.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,0,Credit card (automatic),114.79,2869.75,Yes,2-4,1,0,0,114.79,0.0
CUST03225,Male,0,0,0,28.0,1,No,Fiber optic,0,0,1,0,1,0,Monthly,1,Bank transfer (automatic),74.35,2081.8,No,2-4,1,0,2,74.35000000000001,-1.4210854715202004e-14
CUST03226,Female,0,0,0,36.0,0,No phone service,Fiber optic,0,1,0,0,0,1,Two year,0,Bank transfer (automatic),84.53,3043.08,No,2-4,0,0,2,84.53,0.0
CUST03228,Male,1,0,0,13.0,1,No,DSL,1,0,0,0,1,0,Monthly,1,Electronic check,24.18,314.34,Yes,1-2,1,0,2,24.18,0.0
CUST03231,Female,0,0,0,9.0,1,No,DSL,0,0,1,1,0,0,One year,1,Electronic check,83.42,750.78,Yes,0-1,0,0,2,83.42,0.0
CUST03232,Female,0,0,0,26.0,1,Yes,No,0,0,0,0,0,0,Two year,0,Electronic check,37.42,972.92,No,2-4,0,0,0,37.42,0.0
CUST03233,Female,0,0,0,35.0,1,Yes,Fiber optic,1,0,0,0,1,1,Monthly,1,Electronic check,116.09,4063.15,Yes,2-4,1,0,3,116.09,0.0
CUST03234,Female,0,0,0,44.0,1,Yes,Fiber optic,0,0,1,1,0,0,Monthly,1,Bank transfer (automatic),42.24,1858.56,Yes,2-4,1,0,2,42.24,0.0
CUST03235,Female,0,0,1,17.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,0,Bank transfer (automatic),96.12,1634.04,No,1-2,1,0,0,96.12,0.0
CUST03236,Female,0,1,0,38.0,1,No,DSL,0,0,0,0,0,0,Monthly,1,Electronic check,50.92,1934.96,No,2-4,1,0,0,50.92,0.0
CUST03237,Male,0,0,0,42.0,0,No phone service,Fiber optic,0,0,1,0,0,0,Monthly,0,Bank transfer (automatic),39.8,1671.6,Yes,2-4,1,0,1,39.8,0.0
CUST03238,Male,0,0,0,18.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,0,Electronic check,112.55,2025.9,Yes,1-2,1,0,0,112.55000000000001,-1.4210854715202004e-14
CUST03239,Male,0,0,0,3.0,1,Yes,Fiber optic,1,1,0,0,0,0,Monthly,1,Electronic check,42.46,127.38,Yes,0-1,1,0,2,42.46,0.0
CUST03240,Male,0,1,0,7.0,1,Yes,Fiber optic,0,0,0,0,1,0,Monthly,0,Bank transfer (automatic),35.56,248.92,Yes,0-1,1,0,1,35.559999999999995,7.105427357601002e-15
CUST03241,Female,0,0,1,18.0,1,No phone service,Fiber optic,0,0,0,1,0,0,Monthly,1,Electronic check,31.14,560.52,Yes,1-2,1,0,1,31.14,0.0
CUST03242,Female,0,1,1,14.0,1,Yes,DSL,0,0,0,1,1,0,Monthly,1,Electronic check,33.57,469.98,Yes,1-2,1,1,2,33.57,0.0
CUST03243,Male,1,0,0,2.0,1,Yes,Fiber optic,0,0,0,0,0,0,One year,0,Electronic check,24.41,48.82,No,0-1,0,0,0,24.41,0.0
CUST03244,Female,0,0,1,25.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Electronic check,48.28,1207.0,Yes,2-4,1,0,0,48.28,0.0
CUST03245,Male,0,0,0,5.0,1,Yes,No,0,0,0,0,0,0,One year,1,Electronic check,23.07,115.35,Yes,0-1,0,0,0,23.07,0.0
CUST03246,Female,0,1,1,22.0,1,Yes,Fiber optic,1,1,1,1,0,0,Monthly,1,Credit card (automatic),72.46,1594.12,Yes,1-2,1,1,4,72.46,0.0
CUST03247,Female,1,1,0,53.0,1,No,No,0,0,0,0,0,0,One year,1,Credit card (automatic),66.33,3515.49,No,4-6,0,0,0,66.33,0.0
CUST03248,Female,0,0,1,20.0,1,No,No,0,0,0,0,0,0,Two year,1,Mailed check,19.49,389.8,No,1-2,0,0,0,19.490000000000002,-3.552713678800501e-15
CUST03249,Male,0,1,1,48.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Electronic check,76.18,3656.64,Yes,2-4,1,1,0,76.17999999999999,1.4210854715202004e-14
CUST03250,Female,0,0,0,9.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,1,Mailed check,30.2,271.8,Yes,0-1,1,0,0,30.200000000000003,-3.552713678800501e-15
CUST03252,Female,1,0,1,21.0,1,Yes,Fiber optic,0,1,0,1,1,0,One year,0,Electronic check,18.1,380.1,Yes,1-2,0,0,3,18.1,0.0
CUST03253,Female,1,0,0,11.0,1,Yes,Fiber optic,1,0,0,0,0,1,Monthly,1,Credit card (automatic),37.72,414.92,Yes,0-1,1,0,2,37.72,0.0
CUST03254,Female,1,1,0,2.0,0,No phone service,Fiber optic,0,0,0,1,0,1,Monthly,0,Mailed check,59.47,118.94,Yes,0-1,1,0,2,59.47,0.0
CUST03255,Female,0,1,1,6.0,1,No,Fiber optic,0,1,0,0,1,0,Monthly,1,Bank transfer (automatic),23.13,138.78,Yes,0-1,1,1,2,23.13,0.0
CUST03256,Male,1,0,0,30.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,73.92,2217.6,Yes,2-4,1,0,0,73.92,0.0
CUST03257,Female,0,1,0,22.0,1,Yes,Fiber optic,1,0,0,0,0,0,Monthly,0,Bank transfer (automatic),34.12,750.64,Yes,1-2,1,0,1,34.12,0.0
CUST03258,Female,1,0,1,19.0,1,No,No,0,0,0,0,0,0,Monthly,1,Mailed check,49.52,940.88,No,1-2,1,0,0,49.52,0.0
CUST03259,Male,0,0,0,29.0,1,No,Fiber optic,1,1,0,0,0,0,Monthly,1,Electronic check,57.28,1661.12,Yes,2-4,1,0,2,57.279999999999994,7.105427357601002e-15
CUST03260,Male,0,0,0,16.0,1,No,Fiber optic,1,0,1,1,0,0,Monthly,0,Electronic check,48.91,782.56,Yes,1-2,1,0,3,48.91,0.0
CUST03261,Female,0,0,1,3.0,1,No,Fiber optic,0,0,0,1,1,0,Monthly,0,Electronic check,36.05,108.15,No,0-1,1,0,2,36.050000000000004,-7.105427357601002e-15
CUST03262,Female,0,1,0,13.0,1,Yes,Fiber optic,1,0,0,0,0,1,Two year,1,Bank transfer (automatic),20.96,272.48,No,1-2,0,0,2,20.96,0.0
CUST03263,Male,0,0,1,43.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,0,Electronic check,23.75,1021.25,No,2-4,1,0,0,23.75,0.0
CUST03264,Female,1,0,0,11.0,1,Yes,Fiber optic,0,1,0,0,1,0,Monthly,1,Bank transfer (automatic),33.39,367.29,Yes,0-1,1,0,2,33.39,0.0
CUST03265,Male,0,0,0,23.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,43.2,993.6,Yes,1-2,1,0,0,43.2,0.0
CUST03266,Female,1,0,0,26.0,0,No phone service,No,0,0,0,0,0,0,One year,1,Mailed check,76.28,1983.28,No,2-4,0,0,0,76.28,0.0
CUST03267,Male,0,0,0,10.0,1,No,Fiber optic,1,0,0,1,0,0,Monthly,0,Bank transfer (automatic),64.4,644.0,Yes,0-1,1,0,2,64.4,0.0
CUST03268,Male,0,1,0,1.0,0,No phone service,Fiber optic,0,1,0,0,1,0,One year,0,Electronic check,21.09,21.09,No,0-1,0,0,2,21.09,0.0
CUST03269,Male,0,1,0,1.0,1,No,Fiber optic,0,0,0,0,1,0,Monthly,1,Bank transfer (automatic),28.48,28.48,Yes,0-1,1,0,1,28.48,0.0
CUST03270,Male,0,0,1,25.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,33.34,833.5,No,2-4,1,0,0,33.34,0.0
CUST03271,Male,0,1,0,45.0,1,No phone service,Fiber optic,0,0,0,0,0,1,One year,0,Mailed check,109.58,4931.1,No,2-4,0,0,1,109.58000000000001,-1.4210854715202004e-14
CUST03272,Male,0,0,1,36.0,1,Yes,DSL,1,0,1,0,0,1,One year,1,Bank transfer (automatic),31.61,1137.96,No,2-4,0,0,3,31.61,0.0
CUST03273,Female,0,0,0,41.0,1,No,Fiber optic,0,0,1,1,0,0,Monthly,1,Electronic check,83.44,3421.04,No,2-4,1,0,2,83.44,0.0
CUST03274,Male,0,1,0,36.0,1,No,Fiber optic,0,0,0,0,0,1,Monthly,0,Credit card (automatic),24.18,870.48,Yes,2-4,1,0,1,24.18,0.0
CUST03275,Male,0,1,0,1.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,1,Mailed check,37.81,37.81,Yes,0-1,1,0,0,37.81,0.0
CUST03276,Male,0,0,0,26.0,1,Yes,DSL,0,0,0,0,1,1,Two year,1,Bank transfer (automatic),74.54,1938.04,No,2-4,0,0,2,74.53999999999999,1.4210854715202004e-14
CUST03277,Male,1,1,1,69.0,1,Yes,Fiber optic,1,0,0,0,0,0,Monthly,0,Mailed check,22.08,1523.52,Yes,4-6,1,1,1,22.08,0.0
CUST03278,Male,0,1,1,35.0,1,Yes,Fiber optic,0,0,0,0,1,1,Monthly,1,Electronic check,23.56,45.46,Yes,2-4,1,1,2,1.298857142857143,22.261142857142858
CUST03279,Female,0,0,0,6.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Bank transfer (automatic),38.31,229.86,Yes,0-1,1,0,0,38.31,0.0
CUST03280,Male,0,0,1,23.0,1,Yes,DSL,0,0,0,0,1,0,Monthly,1,Electronic check,34.34,789.82,Yes,1-2,1,0,1,34.34,0.0
CUST03281,Female,0,0,0,23.0,1,No,No,0,0,0,0,0,0,One year,0,Electronic check,80.98,1862.54,No,1-2,0,0,0,80.98,0.0
CUST03282,Male,0,0,0,9.0,1,No,No,0,0,0,0,0,0,Monthly,0,Credit card (automatic),40.01,360.09,Yes,0-1,1,0,0,40.01,0.0
CUST03283,Male,0,0,1,30.0,1,No,No,0,0,0,0,0,0,One year,1,Mailed check,25.58,767.4,Yes,2-4,0,0,0,25.58,0.0
CUST03284,Female,0,0,0,17.0,1,No,No,0,0,0,0,0,0,One year,0,Electronic check,33.53,570.01,Yes,1-2,0,0,0,33.53,0.0
CUST03285,Male,0,1,0,40.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,0,Mailed check,39.05,1562.0,No,2-4,1,0,0,39.05,0.0
CUST03287,Male,0,0,1,37.0,1,Yes,Fiber optic,1,0,0,0,0,1,One year,0,Credit card (automatic),18.36,679.32,No,2-4,0,0,2,18.360000000000003,-3.552713678800501e-15
CUST03288,Female,0,0,1,39.0,1,Yes,No,0,0,0,0,0,0,One year,0,Mailed check,39.81,1552.59,No,2-4,0,0,0,39.809999999999995,7.105427357601002e-15
CUST03289,Female,0,0,1,19.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,1,Electronic check,18.45,350.55,No,1-2,1,0,0,18.45,0.0
CUST03290,Male,0,1,0,14.0,1,No,Fiber optic,0,0,1,1,0,1,Two year,1,Credit card (automatic),44.65,625.1,No,1-2,0,0,3,44.65,0.0
CUST03291,Female,0,0,1,10.0,1,Yes,Fiber optic,0,0,0,0,0,0,Two year,0,Mailed check,85.03,850.3,No,0-1,0,0,0,85.03,0.0
CUST03292,Male,0,0,0,16.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Electronic check,53.0,848.0,No,1-2,1,0,0,53.0,0.0
CUST03293,Male,0,0,1,7.0,1,No,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),48.08,336.56,No,0-1,0,0,0,48.08,0.0
CUST03294,Male,0,0,0,21.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Mailed check,49.58,1041.18,Yes,1-2,1,0,0,49.580000000000005,-7.105427357601002e-15
CUST03295,Male,0,0,0,13.0,1,No,DSL,0,1,0,0,0,1,One year,0,Electronic check,33.2,431.6,No,1-2,0,0,2,33.2,0.0
CUST03296,Female,1,1,1,57.0,0,No phone service,Fiber optic,0,1,0,0,1,1,One year,1,Credit card (automatic),46.48,2649.36,No,4-6,0,1,3,46.480000000000004,-7.105427357601002e-15
CUST03297,Male,0,0,0,14.0,0,No phone service,DSL,0,0,0,0,0,0,Monthly,1,Electronic check,19.57,273.98,Yes,1-2,1,0,0,19.57,0.0
CUST03298,Male,0,0,0,22.0,1,No,Fiber optic,1,0,0,0,0,0,Monthly,1,Electronic check,89.55,1970.1,No,1-2,1,0,1,89.55,0.0
CUST03299,Female,0,0,0,34.0,1,Yes,DSL,0,1,0,0,0,0,Two year,1,Electronic check,43.82,1489.88,No,2-4,0,0,1,43.82,0.0
CUST03300,Male,0,1,1,11.0,0,No phone service,Fiber optic,1,1,0,1,0,0,Two year,1,Mailed check,37.94,417.34,No,0-1,0,1,3,37.94,0.0
CUST03301,Female,1,0,1,11.0,0,Yes,No,0,0,0,0,0,0,Two year,0,Electronic check,40.68,447.48,No,0-1,0,0,0,40.68,0.0
CUST03302,Male,0,0,1,47.0,1,Yes,DSL,0,0,0,0,0,0,Two year,0,Electronic check,27.01,1269.47,No,2-4,0,0,0,27.01,0.0
CUST03303,Male,0,1,0,23.0,1,No,DSL,1,0,1,0,0,0,Monthly,0,Mailed check,61.63,1417.49,No,1-2,1,0,2,61.63,0.0
CUST03304,Male,0,1,0,16.0,1,No,Fiber optic,1,1,1,0,1,0,Two year,0,Bank transfer (automatic),46.3,740.8,No,1-2,0,0,4,46.3,0.0
CUST03305,Female,0,1,0,14.0,1,Yes,Fiber optic,0,0,0,0,0,0,Two year,1,Electronic check,71.04,994.56,No,1-2,0,0,0,71.03999999999999,1.4210854715202004e-14
CUST03306,Male,0,1,0,48.0,1,Yes,DSL,1,1,0,0,0,0,Two year,0,Mailed check,34.3,1646.4,No,2-4,0,0,2,34.300000000000004,-7.105427357601002e-15
CUST03307,Female,0,0,0,25.0,1,Yes,Fiber optic,0,0,1,0,0,0,Monthly,0,Credit card (automatic),18.24,456.0,No,2-4,1,0,1,18.24,0.0
CUST03308,Female,0,0,0,5.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,1,Electronic check,23.64,118.2,Yes,0-1,1,0,0,23.64,0.0
CUST03309,Female,0,1,1,2.0,1,No,Fiber optic,0,1,0,1,0,1,Monthly,1,Mailed check,18.43,36.86,Yes,0-1,1,1,3,18.43,0.0
CUST03310,Male,0,0,0,14.0,1,No,No,0,0,0,0,0,0,Two year,1,Mailed check,33.92,474.88,No,1-2,0,0,0,33.92,0.0
CUST03311,Male,0,0,0,16.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Electronic check,48.55,776.8,No,1-2,1,0,0,48.55,0.0
CUST03312,Male,0,0,0,46.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),29.3,1347.8,Yes,2-4,1,0,0,29.3,0.0
CUST03313,Male,1,1,1,35.0,1,No,DSL,0,0,0,0,0,0,Monthly,1,Electronic check,72.61,2541.35,No,2-4,1,1,0,72.61,0.0
CUST03314,Female,0,0,0,39.0,1,Yes,Fiber optic,0,1,0,1,0,0,Monthly,1,Mailed check,87.44,3410.16,Yes,2-4,1,0,2,87.44,0.0
CUST03315,Male,0,1,0,38.0,0,No phone service,No,0,0,0,0,0,0,Monthly,1,Mailed check,54.05,2053.9,No,2-4,1,0,0,54.050000000000004,-7.105427357601002e-15
CUST03316,Female,1,0,0,15.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Mailed check,29.96,449.4,Yes,1-2,1,0,0,29.959999999999997,3.552713678800501e-15
CUST03317,Male,0,1,0,20.0,1,Yes,Fiber optic,0,0,0,0,1,1,Monthly,0,Mailed check,41.44,828.8,No,1-2,1,0,2,41.44,0.0
CUST03318,Female,0,0,0,42.0,1,No,Fiber optic,0,1,0,0,1,1,Monthly,1,Mailed check,113.18,4753.56,Yes,2-4,1,0,3,113.18,0.0
CUST03319,Female,0,1,0,54.0,1,Yes,Fiber optic,0,0,0,1,0,0,Two year,1,Mailed check,44.37,2395.98,No,4-6,0,0,1,44.37,0.0
CUST03320,Female,0,0,1,19.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,0,Electronic check,39.65,753.35,Yes,1-2,1,0,0,39.65,0.0
CUST03321,Male,0,1,0,10.0,1,No,DSL,0,0,0,0,0,0,Monthly,0,Credit card (automatic),20.42,204.2,Yes,0-1,1,0,0,20.419999999999998,3.552713678800501e-15
CUST03322,Male,0,0,0,6.0,1,No,Fiber optic,0,0,0,1,0,1,Monthly,1,Mailed check,48.07,288.42,Yes,0-1,1,0,2,48.07,0.0
CUST03323,Male,0,0,0,47.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Electronic check,34.1,1602.7,Yes,2-4,1,0,0,34.1,0.0
CUST03324,Female,0,0,0,8.0,1,No,Fiber optic,0,1,0,0,0,1,Monthly,1,Credit card (automatic),45.88,367.04,No,0-1,1,0,2,45.88,0.0
CUST03325,Female,0,0,0,10.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Credit card (automatic),25.07,250.7,No,0-1,1,0,0,25.07,0.0
CUST03326,Male,1,0,0,38.0,1,Yes,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),48.02,1824.76,No,2-4,0,0,0,48.02,0.0
CUST03327,Male,0,0,1,30.0,1,No,No,0,0,0,0,0,0,Two year,1,Electronic check,41.27,1238.1,No,2-4,0,0,0,41.269999999999996,7.105427357601002e-15
CUST03328,Female,0,0,0,9.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),28.08,252.72,Yes,0-1,1,0,0,28.08,0.0
CUST03329,Female,0,0,1,12.0,1,Yes,DSL,1,0,1,0,0,0,Monthly,0,Credit card (automatic),73.63,883.56,Yes,0-1,1,0,2,73.63,0.0
CUST03331,Female,0,0,1,22.0,1,Yes,DSL,0,0,0,0,0,1,Monthly,1,Bank transfer (automatic),29.25,643.5,No,1-2,1,0,1,29.25,0.0
CUST03332,Female,0,1,0,29.0,1,Yes,Fiber optic,0,0,1,0,0,0,Monthly,0,Electronic check,59.91,1737.39,Yes,2-4,1,0,1,59.910000000000004,-7.105427357601002e-15
CUST03333,Male,0,1,0,44.0,1,No,Fiber optic,0,0,0,1,0,1,Monthly,0,Electronic check,39.23,1726.12,No,2-4,1,0,2,39.23,0.0
CUST03334,Female,0,0,0,39.0,0,No phone service,Fiber optic,0,0,0,0,0,0,Monthly,0,Bank transfer (automatic),79.97,3118.83,Yes,2-4,1,0,0,79.97,0.0
CUST03335,Female,0,1,0,42.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Mailed check,27.31,1147.02,Yes,2-4,1,0,0,27.31,0.0
CUST03336,Male,0,0,0,14.0,1,No,DSL,0,0,1,0,1,1,Monthly,0,Bank transfer (automatic),18.34,256.76,Yes,1-2,1,0,3,18.34,0.0
CUST03337,Male,0,0,1,23.0,1,Yes,Fiber optic,0,0,1,0,0,0,One year,1,Credit card (automatic),28.59,657.57,No,1-2,0,0,1,28.590000000000003,-3.552713678800501e-15
CUST03338,Female,0,1,0,2.0,1,No,No,0,0,0,0,0,0,Monthly,1,Electronic check,102.48,204.96,No,0-1,1,0,0,102.48,0.0
CUST03339,Female,0,1,1,42.0,1,Yes,DSL,1,1,1,0,0,0,Monthly,1,Electronic check,18.9,793.8,Yes,2-4,1,1,3,18.9,0.0
CUST03340,Female,0,1,1,43.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Electronic check,23.77,1022.11,Yes,2-4,1,1,0,23.77,0.0
CUST03341,Male,0,0,1,18.0,1,Yes,Fiber optic,0,0,0,1,0,0,Monthly,1,Credit card (automatic),37.71,678.78,Yes,1-2,1,0,1,37.71,0.0
CUST03342,Male,0,0,0,18.0,1,No,DSL,0,0,0,0,0,1,Monthly,1,Electronic check,30.85,555.3,Yes,1-2,1,0,1,30.849999999999998,3.552713678800501e-15
CUST03343,Female,0,1,1,33.0,1,Yes,Fiber optic,0,1,0,0,1,0,Monthly,1,Bank transfer (automatic),47.05,1552.65,Yes,2-4,1,1,2,47.050000000000004,-7.105427357601002e-15
CUST03344,Female,0,1,1,21.0,1,No,Fiber optic,0,0,0,0,0,0,Two year,1,Electronic check,98.72,2073.12,Yes,1-2,0,1,0,98.72,0.0
CUST03345,Female,1,0,0,16.0,1,Yes,DSL,0,0,0,0,0,1,Monthly,1,Electronic check,23.97,383.52,Yes,1-2,1,0,1,23.97,0.0
CUST03346,Female,0,1,0,33.0,1,No,Fiber optic,0,0,1,0,0,0,Monthly,1,Electronic check,27.91,921.03,Yes,2-4,1,0,1,27.91,0.0
CUST03347,Male,0,1,0,9.0,1,No,Fiber optic,0,0,1,0,0,0,Monthly,1,Electronic check,54.75,492.75,Yes,0-1,1,0,1,54.75,0.0
CUST03348,Male,0,1,0,35.0,1,Yes,Fiber optic,0,0,0,0,1,1,One year,1,Bank transfer (automatic),86.01,3010.35,Yes,2-4,0,0,2,86.00999999999999,1.4210854715202004e-14
CUST03349,Female,0,0,0,16.0,1,No,No,0,0,0,0,0,0,Monthly,1,Electronic check,29.39,470.24,Yes,1-2,1,0,0,29.39,0.0
CUST03350,Male,1,0,1,4.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,63.08,252.32,Yes,0-1,1,0,0,63.08,0.0
CUST03351,Male,0,1,1,28.0,1,Yes,Fiber optic,0,0,0,0,0,0,One year,1,Electronic check,22.0,616.0,No,2-4,0,1,0,22.0,0.0
CUST03352,Female,1,0,1,28.0,1,Yes,Fiber optic,0,1,0,0,0,0,Monthly,0,Credit card (automatic),27.59,772.52,No,2-4,1,0,1,27.59,0.0
CUST03353,Female,1,0,0,61.0,1,Yes,DSL,0,0,1,0,0,0,Monthly,1,Credit card (automatic),86.23,5260.03,Yes,4-6,1,0,1,86.22999999999999,1.4210854715202004e-14
CUST03354,Male,0,0,0,13.0,1,Yes,Fiber optic,1,0,0,0,0,0,Monthly,0,Electronic check,70.65,918.45,Yes,1-2,1,0,1,70.65,0.0
CUST03355,Female,0,0,0,13.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,24.94,324.22,Yes,1-2,1,0,0,24.94,0.0
CUST03356,Male,0,0,1,1.0,1,No,DSL,0,0,0,0,0,1,Two year,1,Electronic check,40.43,40.43,No,0-1,0,0,1,40.43,0.0
CUST03357,Female,1,0,0,8.0,1,No,Fiber optic,0,0,1,1,0,1,Monthly,0,Electronic check,45.03,360.24,No,0-1,1,0,3,45.03,0.0
CUST03358,Female,0,0,0,54.0,1,No,Fiber optic,0,0,1,0,1,0,Monthly,1,Electronic check,95.45,5154.3,Yes,4-6,1,0,2,95.45,0.0
CUST03359,Female,0,0,0,10.0,1,No,Fiber optic,1,1,0,0,0,0,Monthly,1,Mailed check,49.49,494.9,Yes,0-1,1,0,2,49.489999999999995,7.105427357601002e-15
CUST03360,Male,0,0,0,10.0,1,No,Fiber optic,0,0,1,0,1,0,Two year,1,Bank transfer (automatic),97.14,971.4,No,0-1,0,0,2,97.14,0.0
CUST03361,Male,0,0,0,4.0,1,No,Fiber optic,0,1,0,0,0,0,Monthly,0,Credit card (automatic),48.42,193.68,Yes,0-1,1,0,1,48.42,0.0
CUST03362,Female,1,1,1,47.0,1,No,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.08,943.76,No,2-4,0,1,0,20.08,0.0
CUST03363,Female,0,1,0,41.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Mailed check,83.72,3432.52,Yes,2-4,1,0,0,83.72,0.0
CUST03364,Male,0,1,0,28.0,1,No,Fiber optic,1,0,0,0,0,0,Monthly,0,Mailed check,32.27,903.56,Yes,2-4,1,0,1,32.269999999999996,7.105427357601002e-15
CUST03365,Female,0,1,1,16.0,1,No,Fiber optic,0,0,0,1,0,0,Monthly,0,Bank transfer (automatic),63.52,1016.32,No,1-2,1,1,1,63.52,0.0
CUST03366,Female,0,0,1,26.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Electronic check,20.01,520.26,No,2-4,1,0,0,20.009999999999998,3.552713678800501e-15
CUST03367,Male,0,1,0,44.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,0,Electronic check,61.31,2697.64,Yes,2-4,1,0,0,61.309999999999995,7.105427357601002e-15
CUST03368,Female,0,0,0,24.0,1,No,No,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),20.24,485.76,Yes,1-2,1,0,0,20.24,0.0
CUST03369,Male,0,0,0,26.0,1,Yes,Fiber optic,1,0,0,0,0,0,One year,1,Bank transfer (automatic),105.99,2755.74,No,2-4,0,0,1,105.99,0.0
CUST03370,Female,0,0,0,20.0,1,No,Fiber optic,0,0,1,0,0,0,Monthly,1,Mailed check,24.17,483.4,Yes,1-2,1,0,1,24.169999999999998,3.552713678800501e-15
CUST03371,Male,0,1,1,8.0,1,Yes,DSL,0,0,0,0,1,0,One year,1,Electronic check,96.38,771.04,No,0-1,0,1,1,96.38,0.0
CUST03372,Male,1,0,0,3.0,1,Yes,DSL,0,0,0,0,1,0,Monthly,0,Credit card (automatic),99.89,299.67,Yes,0-1,1,0,1,99.89,0.0
CUST03373,Female,0,1,0,9.0,1,Yes,DSL,0,0,0,1,1,0,Monthly,0,Bank transfer (automatic),36.98,332.82,Yes,0-1,1,0,2,36.98,0.0
CUST03374,Female,0,0,0,23.0,0,No phone service,Fiber optic,0,0,0,0,1,0,One year,0,Mailed check,20.78,477.94,Yes,1-2,0,0,1,20.78,0.0
CUST03375,Female,0,0,0,6.0,1,No,No,0,0,0,0,0,0,Monthly,1,Electronic check,31.16,186.96,Yes,0-1,1,0,0,31.16,0.0
CUST03377,Male,1,1,1,28.0,1,Yes,Fiber optic,1,0,0,0,1,0,Monthly,1,Electronic check,74.73,2092.44,Yes,2-4,1,1,2,74.73,0.0
CUST03378,Female,0,1,0,32.0,1,Yes,No,0,0,0,0,0,0,One year,1,Electronic check,28.32,906.24,No,2-4,0,0,0,28.32,0.0
CUST03379,Male,0,1,1,13.0,1,Yes,DSL,0,1,0,0,0,0,Monthly,0,Mailed check,20.07,260.91,Yes,1-2,1,1,1,20.07,0.0
CUST03380,Male,0,1,0,3.0,1,No,Fiber optic,0,1,0,0,0,0,One year,1,Credit card (automatic),37.64,112.92,No,0-1,0,0,1,37.64,0.0
CUST03381,Male,0,0,0,37.0,1,No,DSL,0,1,1,0,0,0,Two year,0,Electronic check,98.42,3641.54,No,2-4,0,0,2,98.42,0.0
CUST03382,Female,1,0,0,6.0,1,No,DSL,0,0,1,0,1,0,One year,1,Electronic check,41.37,248.22,No,0-1,0,0,2,41.37,0.0
CUST03383,Female,0,0,0,15.0,1,Yes,DSL,1,0,1,0,1,0,Two year,1,Electronic check,38.82,582.3,No,1-2,0,0,3,38.82,0.0
CUST03384,Male,0,1,0,21.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,1,Mailed check,33.25,698.25,No,1-2,1,0,0,33.25,0.0
CUST03385,Male,1,0,0,32.0,1,Yes,Fiber optic,0,1,0,1,0,0,One year,0,Electronic check,31.3,1001.6,No,2-4,0,0,2,31.3,0.0
